FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20240329,2274632-1,MINISTERIO PUBLICO,RESOLUCION,No 822-2024-MP-FN,Autorizan viaje de fiscal a Espana en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX0xIUzhWQlRNV1ZMSExI,20240331
20240329,2274625-1,OFICINA NACIONAL DE PROCESOS ELECTORALES,RESOLUCION,No 000002-2024-GOECOR/ONPE,Aprueban el formato que con caracter de declaracion jurada deberan presentar los candidatos al proceso de eleccion de los miembros titular y suplentes del Pleno del Jurado Nacional de Elecciones a cargo de los decanos de las Facultades de Derecho de las universidades publicas,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1VOTEhWQlRNV1ZMSExI,20240331
20240329,2274783-1,OFICINA NACIONAL DE PROCESOS ELECTORALES,RESOLUCION JEFATURAL,No 000078-2024-JN/ONPE,Disponen publicar relacion de postulantes titulares y accesitarios que aprobaron el proceso de seleccion para cubrir las vacantes de Coordinador de Local de Votacion de la ODPE conformada en el marco de las Elecciones Municipales Complementarias 2024,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1M4WENXVlRNV1ZMSExI,20240331
20240329,2274848-1,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,RESOLUCION JEFATURAL,No 000056-2024/JNAC/RENIEC,Aprueban el Plan Estrategico Institucional correspondiente al periodo 2021-2027 Ampliado del Registro Nacional de Identificacion y Estado Civil - RENIEC,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1hDVE1YQ1RNV1ZMSExI,20240331
20240329,2257980-1,GOBIERNO REGIONAL DE AYACUCHO,ACUERDO,No 011-2024-GRA/CR,Autorizan al Gobernador Regional la reduccion del PIA correspondiente al Saldo de Balance en la fuente de financiamiento Recursos Directamente Recaudados,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1lCWENZWFdWVU5MSExI,20240331
20240329,2263120-1,GOBIERNO REGIONAL DEL CUSCO,ORDENANZA,No 243-2023-CR/GRC,Aprueban adhesion del Gobierno Regional de Cusco a la Mancomunidad Regional Amazonica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1lCTEg5V1M4VkJMSExI,20240331
20240329,2274341-1,GOBIERNO REGIONAL DE TACNA,ORDENANZA,No 002-2024-CR/GOB.REG.TACNA,Aprueban el Plan de Accion Regional de Seguridad Ciudadana de Tacna - PARSC 2024-2027,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfXzlXVE1TOFRNV1ZMSExI,20240331
20240329,2274673-1,MUNICIPALIDAD DE MIRAFLORES,ORDENANZA,No 638/MM,Ordenanza que deroga la Ordenanza No 261-MM que aprueba el Reglamento Interno de Trabajo de los Empleados Publicos de la Municipalidad Distrital de Miraflores y la Ordenanza No 280-MM que aprueba el Reglamento Interno de Trabajadores Obreros de la Municipalidad Distrital de Miraflores,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1M4V1ZWQlRNV1ZMSExI,20240331
20240329,2274735-1,MUNICIPALIDAD DE SAN JUAN DE LURIGANCHO,ORDENANZA,No 462-MDSJL,Ordenanza que aprueba la institucionalizacion de la Mesa de Concertacion Interinstitucional de Salud Mental en el distrito de San Juan de Lurigancho,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX1VOUzhXVlRNV1ZMSExI,20240331
20240329,2274742-1,MUNICIPALIDAD DE SAN JUAN DE LURIGANCHO,RESOLUCION DE ALCALDIA,No 113-2024-MDSJL,Aprueban el Plan Anual de Evaluacion y Fiscalizacion Ambiental 2025 (PLANEFA 2025) de la Municipalidad Distrital de San Juan de Lurigancho,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNZWFlYWVhZWExIUzhZQlRNTEhZQkxIOVdfX0xIVE1XVlRNV1ZMSExI,20240331
20240328,2274838-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,DECRETO SUPREMO,No 032-2024-PCM,Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de ancash Apurimac Cusco Huancavelica Lima Loreto y San Martin por impacto de danos a consecuencia de intensas precipitaciones pluviales,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1hDUzhYQ1RNV1ZMSExI,20240331
20240328,2274838-2,PRESIDENCIA DEL CONSEJO DE MINISTROS,DECRETO SUPREMO,No 033-2024-PCM,Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Arequipa Ayacucho Cusco Huanuco Huancavelica Ica Moquegua y Pasco por impacto de danos a consecuencia de intensas precipitaciones pluviales,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxITEhfX1hDUzhYQ1RNV1ZMSExI,20240331
20240328,2274838-3,PRESIDENCIA DEL CONSEJO DE MINISTROS,DECRETO SUPREMO,No 034-2024-PCM,Decreto Supremo que prorroga el Estado de Emergencia en los distritos de Tambopata Inambari Las Piedras y Laberinto de la provincia de Tambopata y en los distritos de Madre de Dios y Huepetuhe de la provincia de Manu del departamento de Madre de Dios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIUzhfX1hDUzhYQ1RNV1ZMSExI,20240331
20240328,2274684-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION MINISTERIAL,No 087-2024-PCM,Modifican la R.M. No 077-2022-PCM que crea la Mesa de Dialogo para el Proceso de Reasentamiento Poblacional de Morococha,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1RNWENWQlRNV1ZMSExI,20240331
20240328,2274790-5,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION SUPREMA,No 091-2024-PCM,Designan Presidente del Consejo Directivo de la Oficina Central de Lucha Contra la Falsificacion de Numerario,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIVU5fX1lCWVhXVlRNV1ZMSExI,20240331
20240328,2274515-1,AMBIENTE,RESOLUCION,No 026-2024-MINAM,Aprueban el Plan Estrategico Institucional (PEI) 2022-2027 Ampliado del Ministerio del Ambiente,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1VOOVdVTlRNV1ZMSExI,20240331
20240328,2274355-1,AMBIENTE,RESOLUCION MINISTERIAL,No 101-2024-MINAM,Aprueban los Criterios para la priorizacion de humedales en el Peru y sus anexos,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1VOVU5TOFRNV1ZMSExI,20240331
20240328,2274360-1,AMBIENTE,RESOLUCION MINISTERIAL,No 105-2024-MINAM,Aprueban el Plan Estrategico Sectorial Multianual del sector ambiental 2024 - 2030,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1lCVkJTOFRNV1ZMSExI,20240331
