Fecha Publicación,OP,Entidad,Dispositivo,Número,Sumilla,Link,Fecha Corte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366268-1,MINISTERIO PUBLICO,RESOLUCION,N° 208-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2366268-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366256-1,MINISTERIO PUBLICO,RESOLUCION,N° 206-2025-MP-FN,Dejan sin efecto la Resolución de la Fiscalía de la Nación N° 2397-2024-MP-FN,https://busquedas.elperuano.pe/dispositivo/NL/2366256-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366260-1,MINISTERIO PUBLICO,RESOLUCION,N° 207-2025-MP-FN,Aceptan renuncia de fiscal adjunto provincial provisional del Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2366260-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366273-1,MINISTERIO PUBLICO,RESOLUCION,N° 209-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Ancash,https://busquedas.elperuano.pe/dispositivo/NL/2366273-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366278-1,MINISTERIO PUBLICO,RESOLUCION,N° 210-2025-MP-FN,Nombran fiscal adjunto provincial provisional del Distrito Fiscal de Ucayali,https://busquedas.elperuano.pe/dispositivo/NL/2366278-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366279-1,MINISTERIO PUBLICO,RESOLUCION,N° 211-2025-MP-FN,Dejan sin efecto el artículo sexto de la Res. N° 138-2025-MP-FN y nombran fiscal adjunta provincial provisional del Distrito Fiscal de Lima Norte,https://busquedas.elperuano.pe/dispositivo/NL/2366279-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366281-1,MINISTERIO PUBLICO,RESOLUCION,N° 212-2025-MP-FN,Nombran fiscal superior provisional del Distrito Fiscal de Lima Centro y designan fiscal en la Segunda Fiscalía Supraprovincial Corporativa Especializada Contra la Criminalidad Organizada,https://busquedas.elperuano.pe/dispositivo/NL/2366281-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366284-1,MINISTERIO PUBLICO,RESOLUCION,N° 213-2025-MP-FN,Nombran fiscal adjunta superior provisional del Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2366284-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366287-1,MINISTERIO PUBLICO,RESOLUCION,N° 214-2025-MP-FN,Nombran fiscal adjunto provincial provisional y fiscal adjunta provincial provisional del Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2366287-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366289-1,MINISTERIO PUBLICO,RESOLUCION,N° 215-2025-MP-FN,Dejar sin efecto la Resolución de la Fiscalía de la Nación N° 041-2025-MP-FN,https://busquedas.elperuano.pe/dispositivo/NL/2366289-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366292-1,MINISTERIO PUBLICO,RESOLUCION,N° 216-2025-MP-FN,Dan por concluido el nombramiento de fiscal adjunto provincial provisional del Distrito Fiscal de Huaura,https://busquedas.elperuano.pe/dispositivo/NL/2366292-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366295-1,MINISTERIO PUBLICO,RESOLUCION,N° 217-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Lima Este,https://busquedas.elperuano.pe/dispositivo/NL/2366295-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366298-1,MINISTERIO PUBLICO,RESOLUCION,N° 218-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Huancavelica,https://busquedas.elperuano.pe/dispositivo/NL/2366298-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366300-1,MINISTERIO PUBLICO,RESOLUCION,N° 219-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Lima Norte,https://busquedas.elperuano.pe/dispositivo/NL/2366300-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366304-1,MINISTERIO PUBLICO,RESOLUCION,N° 220-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Cajamarca,https://busquedas.elperuano.pe/dispositivo/NL/2366304-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366305-1,MINISTERIO PUBLICO,RESOLUCION,N° 221-2025-MP-FN,Aceptan renuncia de fiscal adjunto provincial provisional del Distrito Fiscal de Lima Este,https://busquedas.elperuano.pe/dispositivo/NL/2366305-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366310-1,MINISTERIO PUBLICO,RESOLUCION,N° 222-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Huánuco,https://busquedas.elperuano.pe/dispositivo/NL/2366310-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2364261-1,"SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES",RESOLUCION,SBS N° 00200-2025,Designan Superintendente Adjunto de Cooperativas,https://busquedas.elperuano.pe/dispositivo/NL/2364261-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366183-1,GOBIERNO REGIONAL DE ANCASH,ORDENANZA,N° 009-2024-GRA/CR,Ordenanza que aprueba el Reglamento que Regula la Realización de las Audiencias Públicas de Rendición de Cuentas del Gobierno Regional de Ancash,https://busquedas.elperuano.pe/dispositivo/NL/2366183-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2361489-1,GOBIERNO REGIONAL DE AYACUCHO,ACUERDO,N° 386-2024-GRA/CR,Autorizan transferencia financiera a favor de la Contraloría General de la República,https://busquedas.elperuano.pe/dispositivo/NL/2361489-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2360768-1,GOBIERNO REGIONAL DE JUNIN,ORDENANZA,N° 404-2024-GRJ/CR,Declaran de interés público y prioridad regional la conservación de la diversidad biológica y los servicios ecosistémicos de la propuesta de área de conservación regional Otorongo – Pampa Lazo,https://busquedas.elperuano.pe/dispositivo/NL/2360768-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2363972-1,GOBIERNO REGIONAL DE TUMBES,ORDENANZA,N° 001-2025/GOB.REG.TUMBES-CR-CD,Declaran de interés regional la Institucionalización de los Carnavales de Tumbes,https://busquedas.elperuano.pe/dispositivo/NL/2363972-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366318-1,MUNICIPALIDAD DE ATE,Decretos de Alcaldía,N° 0001,Aprueban el Cuadro de Equivalencias de las Unidades de Organización de la Municipalidad Distrital de Ate,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2NjMxOC0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2362956-1,MUNICIPALIDAD DE BARRANCO,Decretos de Alcaldía,N° 001-2025-MDB,Prorrogan la la vigencia del periodo de Representación de los Concejos Directivos de las Juntas Vecinales Comunales de las Zonas 0203 04 050607.08. 09 10. 11 12 13 14 15 16 17 18 20 21 22 23 25,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2Mjk1Ni0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2363010-1,MUNICIPALIDAD DE BARRANCO,Ordenanzas,N° 653-2024-MDB,Ordenanza que establece la regulación de Grafitis y Murales en el distrito de Barranco,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2MzAxMC0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2365758-1,MUNICIPALIDAD DE MIRAFLORES,Ordenanzas,N° 654/MM,Ordenanza que modifica parcialmente el Reglamento de Organización Funciones y proceso de elección de las Juntas Vecinales Comunales (JVC) del distrito de Miraflores,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2NTc1OC0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366066-1,MUNICIPALIDAD DE MIRAFLORES,Res. Alcaldía,N° 019-2025-A/MM,Disponen la publicación del proyecto normativo que Modifica la Ordenanza N° 610/MM Ordenanza que dispone medidas complementarias para la evaluación de expedientes de obras privadas con informe técnico favorable emitido por revisores urbanos en el distrito de Miraflores,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2NjA2Ni0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2362921-1,MUNICIPALIDAD DE SAN BARTOLO,Ordenanzas,N° 365-2024/MDSB,Ordenanza Municipal que aprueba el Reglamento del Programa de Formalización y Registro de Recicladores en la Recolección Selectiva de Residuos Sólidos en el Distrito de San Bartolo,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2MjkyMS0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2365992-1,MUNICIPALIDAD DE SAN BORJA,Res. Alcaldía,N° 008-2025-MSB-A,Designan funcionaria responsable de atender las solicitudes de acceso a la información de la Municipalidad Distrital de San Borja,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2NTk5Mi0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2365086-1,MUNICIPALIDAD DE SAN JUAN DE MIRAFLORES,ORDENANZA,N° 540/2025,Ordenanza que fija el monto mínimo del Impuesto Predial y establece las fechas de vencimiento del Impuesto Predial y los Arbitrios Municipales en el distrito de San Juan de Miraflores para el Ejercicio Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2365086-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2365097-1,MUNICIPALIDAD DISTRITAL DE CASTILLA,ACUERDO,N° 02-2025-CDC,Autorizan viaje de alcalde para asistir a evento que se realizará en España,https://busquedas.elperuano.pe/dispositivo/NL/2365097-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2365097-2,MUNICIPALIDAD DISTRITAL DE CASTILLA,ACUERDO,N° 04-2025-CDC,Autorizan viaje de regidor para asistir a evento que se realizará en España,https://busquedas.elperuano.pe/dispositivo/NL/2365097-2,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2365097-3,MUNICIPALIDAD DISTRITAL DE CASTILLA,ACUERDO,N° 05-2025-CDC.,Autorizan viaje de regidor para asistir a evento que se realizará en España,https://busquedas.elperuano.pe/dispositivo/NL/2365097-3,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2025,2366063-1,MUNICIPALIDAD DE LA PUNTA,Decretos de Alcaldía,N° 001-2025-MDLP/AL,Prorrogan el plazo del vencimiento de la presentación de la declaración jurada de predios; del pago al contado o de la primera cuota del Impuesto Predial y de la primera y segunda cuota de los Arbitrios del ejercicio 2025,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2NjA2My0xMjAyNTAxMjk=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365854-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION JEFATURAL,N° 000007-2025-ANIN-JEF,Designan Ejecutivo de la Unidad de Tesorería de la Oficina de Administración de la Autoridad Nacional de Infraestructura,https://busquedas.elperuano.pe/dispositivo/NL/2365854-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365698-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION MINISTERIAL,N° 014-2025-PCM,Designan Jefa de Oficina I de la Oficina de Contabilidad y Tesorería de la Oficina General de Administración de la PCM,https://busquedas.elperuano.pe/dispositivo/NL/2365698-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2366184-1,AMBIENTE,RESOLUCION SUPREMA,N° 001-2025-MINAM,Aceptan renuncia y encargan funciones del puesto de Presidente Ejecutivo del Servicio Nacional de Meteorología e Hidrología del Perú - SENAMHI,https://busquedas.elperuano.pe/dispositivo/NL/2366184-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2366028-1,CULTURA,RESOLUCION MINISTERIAL,N° 000011-2025-MC,Crean el Grupo de Trabajo Sectorial de naturaleza temporal dependiente del Ministerio de Cultura denominado Grupo de Trabajo para el Planeamiento Institucional del Ministerio de Cultura,https://busquedas.elperuano.pe/dispositivo/NL/2366028-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2366107-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION DIRECTORAL,N° 018-2025-MIDAGRI-DVDAFIR-AGRO RURAL-DE,Designan Jefe de la Unidad de Cadena de Valor Agroforestal Forestal y Silvopastoril del Programa de Desarrollo Productivo Agrario Rural — AGRO RURAL,https://busquedas.elperuano.pe/dispositivo/NL/2366107-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2366109-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION DIRECTORAL,N° 019-2025-MIDAGRI-DVDAFIR-AGRO RURAL-DE,Designan Jefe de la Sub Unidad de Infraestructura de Producción y Comercialización Agropecuaria de la Unidad de Infraestructura Rural del Programa de Desarrollo Productivo Agrario Rural — AGRO RURAL,https://busquedas.elperuano.pe/dispositivo/NL/2366109-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365516-1,DESARROLLO E INCLUSIÓN SOCIAL,RESOLUCION,N° D000074-2025-MIDIS/WM-DE,Designan Coordinador de la Coordinación de Supervisión y Monitoreo de la Unidad de Supervisión Monitoreo y Evaluación del Programa Nacional de Alimentación Escolar Comunitaria Wasi Mikuna,https://busquedas.elperuano.pe/dispositivo/NL/2365516-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365855-1,ECONOMIA Y FINANZAS,RESOLUCION MINISTERIAL,N° 018-2025-EF/50,Resolución Ministerial que aprueba los Índices de Distribución del Fondo de Desarrollo Socioeconómico de Camisea (FOCAM) correspondientes al Año Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2365855-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365759-1,EDUCACION,RESOLUCION MINISTERIAL,N° 035-2025-MINEDU,Aprueban la Norma Técnica para la Implementación del mecanismo denominado Compromisos de Desempeño 2025,https://busquedas.elperuano.pe/dispositivo/NL/2365759-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365780-1,EDUCACION,RESOLUCION MINISTERIAL,N° 034-2025-MINEDU,Aprueban cinco subvenciones a otorgarse durante el año 2025 a favor de los estudiantes que ocuparon el primer puesto en cada categoría del Premio Nacional de Narrativa y Ensayo José María Arguedas 2024,https://busquedas.elperuano.pe/dispositivo/NL/2365780-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365577-1,INTERIOR,RESOLUCION DIRECTORAL,N° 050-2025-IN-VOI-DGIN,Designan Subprefecto Provincial de Chiclayo departamento de Lambayeque,https://busquedas.elperuano.pe/dispositivo/NL/2365577-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365818-1,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION,N° 19-2025-JUS/PRONACEJ,Designan jefa de la Unidad de Gestión de Medida Socioeducativa de Internación del Programa Nacional de Centros Juveniles,https://busquedas.elperuano.pe/dispositivo/NL/2365818-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365563-1,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION MINISTERIAL,N° 0026-2025-JUS,Disponen publicación del proyecto de Reglamento de actuación de las autoridades que participan en los procedimientos de extradición y traslado de personas condenadas el Decreto Supremo que lo aprobaría y la Exposición de Motivos que lo sustenta,https://busquedas.elperuano.pe/dispositivo/NL/2365563-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365591-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 015-2025-MIMP,Aprueban Clasificación de las Sociedades de Beneficencia,https://busquedas.elperuano.pe/dispositivo/NL/2365591-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365593-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 016-2025-MIMP,Aprueban el Padrón de Beneficiarios de la Subvención Económica por Acogimiento Familiar (PB-SEAF) correspondiente al mes de diciembre de 2024 y el monto total por concepto de subvención económica,https://busquedas.elperuano.pe/dispositivo/NL/2365593-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365514-1,PRODUCE,RESOLUCION JEFATURAL,N° 000009-2025-FONDEPES/J,Autorizan Transferencia Financiera del Fondo Nacional de Desarrollo Pesquero a favor de la Contraloría General de la República,https://busquedas.elperuano.pe/dispositivo/NL/2365514-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365869-1,RELACIONES EXTERIORES,RESOLUCION MINISTERIAL,N° 0035-2025-RE,Disponen la publicación del proyecto de Decreto Supremo que aprueba el Reglamento de la Ley N° 31821 Ley que incorpora dentro de las funciones notariales de los funcionarios consulares la designación de personas de apoyo para la persona adulta mayor y/o persona con discapacidad que resida en el exterior y su Exposición de Motivos,https://busquedas.elperuano.pe/dispositivo/NL/2365869-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365661-1,TRABAJO Y PROMOCION DEL EMPLEO,RESOLUCION MINISTERIAL,N° 016-2025-TR,Aprueban el otorgamiento de una subvención a favor de la Caja de Protección y Asistencia Social de la Ley Nº 10674,https://busquedas.elperuano.pe/dispositivo/NL/2365661-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365963-1,TRABAJO Y PROMOCION DEL EMPLEO,RESOLUCION MINISTERIAL,N° 017-2025-TR,Autorizan el pago de la compensación económica prevista en el artículo 3 de la Ley N° 27803 en favor de mil cuatrocientos setenta y dos beneficiarios comprendidos en el Registro Nacional de Trabajadores Cesados Irregularmente y que optaron por dicho beneficio,https://busquedas.elperuano.pe/dispositivo/NL/2365963-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365978-1,TRABAJO Y PROMOCION DEL EMPLEO,RESOLUCION MINISTERIAL,N° 019-2025-TR,Modifican la Resolución Ministerial N° 003-2025-TR que creò el Grupo de Trabajo denominado Mesa de Trabajo para promover el trabajo decente y abordar la formalización laboral en las cadenas de suministro de la actividad agrícola de exportación,https://busquedas.elperuano.pe/dispositivo/NL/2365978-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365738-1,ORGANISMO DE FORMALIZACIÓN DE LA PROPIEDAD INFORMAL,RESOLUCION DIRECTORAL,N° D000004-2025-COFOPRI-DE,Oficializan el uso de la Ficha Unificada de Empadronamiento y Verificación en su versión digital y dictan diversas disposiciones,https://busquedas.elperuano.pe/dispositivo/NL/2365738-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365058-1,INSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,RESOLUCION,N° 006-2025/CDB-INDECOPI,Disponen iniciar procedimiento de examen por presuntas prácticas de elusión de los derechos antidumping impuestos mediante Resolución N° 293-2021/CDB-INDECOPI sobre importaciones de cierres de cremallera y sus partes originarios de la República Popular China respecto a importaciones de cierres de cremallera y sus partes declarados como originarios de la República de Indonesia y del Reino de Tailandia a solicitud de la empresa productora nacional Corporación Rey S.A.,https://busquedas.elperuano.pe/dispositivo/NL/2365058-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365927-1,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO,RESOLUCION,N° 000017-2025-SERNANP/J-SGD,Designan Asesora de la Oficina de Administración del Servicio Nacional de Áreas Naturales Protegidas por el Estado – SERNANP,https://busquedas.elperuano.pe/dispositivo/NL/2365927-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365741-1,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO,RESOLUCION DIRECTORAL,N° 000002-2025-SERNANP/DDE-SGD,Aprueban relación de las Áreas Naturales Protegidas aptas para iniciar el proceso de elaboración o actualización de sus respectivos Planes Maestros en el año 2025,https://busquedas.elperuano.pe/dispositivo/NL/2365741-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365934-1,"SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE USO CIVIL",RESOLUCION,N° 00006-2025-SUCAMEC-GG,Aprueban el Manual de Perfiles de Puestos (MPP) de la Superintendencia Nacional de Control de Servicios de Seguridad Armas Municiones y Explosivos de Uso Civil – SUCAMEC,https://busquedas.elperuano.pe/dispositivo/NL/2365934-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365931-1,AUTORIDAD NACIONAL DE SANIDAD E INOCUIDAD EN PESCA Y ACUICULTURA,RESOLUCION,N° 000012-2025-SANIPES/PE,Designan Jefe de la Unidad de Abastecimiento de la Autoridad Nacional de Sanidad e Inocuidad en Pesca y Acuicultura - SANIPES,https://busquedas.elperuano.pe/dispositivo/NL/2365931-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365611-1,CONSEJO EJECUTIVO DEL PODER JUDICIAL,RESOLUCION ADMINISTRATIVA,N° 000007-2025-P-CE-PJ,Aceptan renuncia de Juez titular del Juzgado Mixto de Paruro Distrito Judicial de Cusco,https://busquedas.elperuano.pe/dispositivo/NL/2365611-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365612-1,CONSEJO EJECUTIVO DEL PODER JUDICIAL,RESOLUCION ADMINISTRATIVA,N° 000020-2025-CE-PJ,Disponen que las Cortes Superiores de Justicia del país procedan a la convocatoria de los Concursos de Selección de Jueces Supernumerarios en su jurisdicción; así como culminar en breve término los concursos iniciados o realizar nuevos concursos en los casos que corresponda,https://busquedas.elperuano.pe/dispositivo/NL/2365612-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2025,2365613-1,CONSEJO EJECUTIVO DEL PODER JUDICIAL,RESOLUCION ADMINISTRATIVA,N° 000022-2025-CE-PJ,Prohíben impresión de expedientes judiciales electrónicos en procesos no penales y la transcripción íntegra de audiencias que han sido grabadas en audio y video,https://busquedas.elperuano.pe/dispositivo/NL/2365613-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
