Fecha Publicaci¢n,OP,Entidad,Dispositivo,N£mero,Sumilla,Link,Fecha Corte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356989-1,INTERIOR,RESOLUCION MINISTERIAL,N¯ 1869-2024-IN,Autorizan viaje de personal de la Polic°a Nacional del Per£ a Colombia en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2356989-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2357008-1,INTERIOR,RESOLUCION MINISTERIAL,N¯ 1871-2024-IN,Aprueban desagregaci¢n de recursos a favor del Ministerio del Interior para financiar la transferencia financiera que debe efectuar a la Caja de Pensiones Militar Policial (CPMP),https://busquedas.elperuano.pe/dispositivo/NL/2357008-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2355458-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 754-2024-MTC/01.02,Aprueban ejecuci¢n de expropiaci¢n de †reas afectadas de bienes inmuebles para la ejecuci¢n de la obra: Aeropuerto Cadete FAP Guillermo del Castillo Paredes ubicado en el distrito de Tarapoto provincia y departamento de San Mart°n,https://busquedas.elperuano.pe/dispositivo/NL/2355458-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356830-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 775-2024-MTC/01.02,Aprueban especificaciones tÇcnicas y formatos del Certificado contra Accidentes de Tr†nsito ? CAT de la Calcoman°a y del Holograma de Seguridad,https://busquedas.elperuano.pe/dispositivo/NL/2356830-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356866-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 776-2024-MTC/01.02,Aprueban ejecuci¢n de expropiaci¢n de †reas afectadas de inmueble para la ejecuci¢n de la Obra: Autopista del Sol (Trujillo - Chiclayo - Piura - Sullana) y el valor de tasaci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2356866-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356886-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 777-2024-MTC/01.02,Aprueban ejecuci¢n de Expropiaci¢n de †reas afectadas de inmuebles para la ejecuci¢n de la obra: Construcci¢n de Puentes por Reemplazo en la Zona Norte del Pa°s Obra 4 (Puente S/N Puente S/N Puente S/N Puente El Pavo Pont¢n Puente La Leche Puente Chele Pont¢n) y los valores de tasaci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2356886-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356894-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 778-2024-MTC/01.03,Aprueban ejecuci¢n de expropiaci¢n de †rea afectada de un (1) inmueble para la ejecuci¢n del proyecto: Instalaci¢n de Banda Ancha para la conectividad integral y Desarrollo Social de la regi¢n Lima,https://busquedas.elperuano.pe/dispositivo/NL/2356894-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356895-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 773-2024-MTC/01.03,Otorgan a la empresa MULTISERVICIOS G&J WIFI S.A.C. Concesi¢n Ènica para la prestaci¢n de servicios p£blicos de telecomunicaciones en †rea que comprende todo el territorio de la Rep£blica,https://busquedas.elperuano.pe/dispositivo/NL/2356895-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2357006-1,"VIVIENDA, CONSTRUCCI‡N Y SANEAMIENTO",RESOLUCION MINISTERIAL,N¯ 476-2024-VIVIENDA,Autorizan Transferencia Financiera a favor de la Entidad Prestadora de Servicio de Saneamiento Grau S.A.,https://busquedas.elperuano.pe/dispositivo/NL/2357006-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356683-1,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACI‡N TRIBUTARIA,RESOLUCION,N¯ 000044-2024-SUNAT/700000,Designan Ejecutor Coactivo de la Intendencia de Tributos Internos Cusco,https://busquedas.elperuano.pe/dispositivo/NL/2356683-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356774-1,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACI‡N TRIBUTARIA,RESOLUCION,N¯ 000045-2024-SUNAT/700000,Dejan sin efecto designaci¢n de Ejecutor Coactivo encargado de la gesti¢n de cobranza coactiva de la Intendencia Lima,https://busquedas.elperuano.pe/dispositivo/NL/2356774-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356809-1,GOBIERNO REGIONAL DE APURIMAC,RESOLUCION,N¯ 415-2023-GR. APURIMAC/GR.,Delegan diversas facultades y atribuciones en funcionarios y ¢rganos del Gobierno Regional de Apur°mac,https://busquedas.elperuano.pe/dispositivo/NL/2356809-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356900-1,GOBIERNO REGIONAL DE PIURA,ORDENANZA,N¯ 515-2024/GRP-CR,Ordenanza Regional que aprueba el Nuevo Reglamento Interno del Consejo Regional del Gobierno Regional Piura,https://busquedas.elperuano.pe/dispositivo/NL/2356900-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356614-1,MUNICIPALIDAD METROPOLITANA DE LIMA,RESOLUCION,N¯ D004334-2024-MML-GMU-SER,Ampl°an plazo de duraci¢n del Plan Piloto de la implementaci¢n de un (1) Carril Especial en cada sentido de la v°a (lado derecho de la calzada) para la circulaci¢n de veh°culos menores motorizados (tipo motocicleta) el cual ser† de uso compartido con el resto de modos de transporte permitidos en la v°a Circuito de Playas de la Costa Verde y sus accesos tramo: L°mite con la Provincia Constitucional del Callao hasta el Acceso Regatas,https://busquedas.elperuano.pe/dispositivo/NL/2356614-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2355437-1,MUNICIPALIDAD DE CHACLACAYO,ORDENANZA,N¯ 512-2024-MDCH,Aprueban la regularizaci¢n de licencias de habilitaciones urbanas y edificaciones ejecutadas sin licencia municipal conformidad de obra y declaratoria de edificaciones,https://busquedas.elperuano.pe/dispositivo/NL/2355437-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356337-1,MUNICIPALIDAD DE CHACLACAYO,ORDENANZA,N¯ 515-2024-MDCH,Ordenanza que fija el pago m°nimo del impuesto predial 2025 calendario tributario y otorga incentivos por pronto pago,https://busquedas.elperuano.pe/dispositivo/NL/2356337-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356342-1,MUNICIPALIDAD DE CHACLACAYO,ORDENANZA,N¯ 516-2024/MDCH,Ordenanza que ampl°a el horario ordinario de funcionamiento de los establecimientos comerciales autorizados en el distrito de Chaclacayo,https://busquedas.elperuano.pe/dispositivo/NL/2356342-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2355907-1,MUNICIPALIDAD DE VILLA MARIA DEL TRIUNFO,ORDENANZA,N¯ 379-MDVMT y Acuerdo N¯ 476,Establecen el rÇgimen tributario de los arbitrios de barrido de calles recolecci¢n de residuos s¢lidos parques y jardines y serenazgo correspondiente al ejercicio fiscal 2025 en el distrito de Villa Mar°a del Triunfo,https://epdoc2.elperuano.pe/EpPo/VistaNLSE.asp?Referencias=MjM1NTkwNy0xMjAyNDEyMjU=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2355565-1,MUNICIPALIDAD DE VENTANILLA,DECRETO DE ALCALDIA,N¯ 012-2024/MDV-ALC,Prorrogan vigencia de la Ordenanza N¯ 06-2024/MDV que aprueba el Programa de Vivienda Ventanilla ? PROVIVE y establece otras disposiciones,https://busquedas.elperuano.pe/dispositivo/NL/2355565-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2354622-1,MUNICIPALIDAD DE VENTANILLA,ORDENANZA,N¯ 013-2024/MDV y Acuerdo N¯ 107-2024 AC/MPC,Ordenanza que aprueba el rÇgimen tributario de los arbitrios municipales de limpieza p£blica (recolecci¢n de residuos s¢lidos y barrido de calles) parques y jardines y serenazgo del distrito de Ventanilla para el ejercicio fiscal 2025,https://epdoc2.elperuano.pe/EpPo/VistaNLSE.asp?Referencias=MjM1NDYyMi0xMjAyNDEyMjU=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2024,2356574-1,MUNICIPALIDAD DE MI PERÈ,ORDENANZA,N¯ 176-MDMP y Acuerdo N¯ 101-2024 AC/MPC,Ordenanza que aprueba el RÇgimen Tributario de los Arbitrios Municipales de Barrido de Calles Recolecci¢n de Residuos S¢lidos Parques y Jardines y Serenazgo para el Ejercicio Fiscal 2025,https://epdoc2.elperuano.pe/EpPo/VistaNLSE.asp?Referencias=MjM1NjU3NC0xMjAyNDEyMjU=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356667-1,AMBIENTE,RESOLUCION MINISTERIAL,N¯ 00439-2024-MINAM,Crean el Grupo de Trabajo Multisectorial para la elaboraci¢n del Inventario Nacional del Patrimonio Natural de naturaleza temporal dependiente del Ministerio del Ambiente,https://busquedas.elperuano.pe/dispositivo/NL/2356667-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356884-1,AMBIENTE,RESOLUCION MINISTERIAL,N¯ 00441-2024-MINAM,Modifican el Presupuesto Institucional del Pliego 005 Ministerio del Ambiente para el A§o Fiscal 2024,https://busquedas.elperuano.pe/dispositivo/NL/2356884-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356658-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION MINISTERIAL,N¯ 0422-2024-MIDAGRI,Disponen publicaci¢n de proyecto de Decreto Supremo que aprueba el Reglamento de Participaci¢n Ciudadana para la Gesti¢n Ambiental del Sector Agrario y de Riego as° como su Exposici¢n de Motivos,https://busquedas.elperuano.pe/dispositivo/NL/2356658-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356997-1,ECONOMIA Y FINANZAS,DECRETO SUPREMO,N¯ 284-2024-EF,Decreto Supremo que autoriza Transferencia de Partidas en el Presupuesto del Sector P£blico para el A§o Fiscal 2024 a favor del Ministerio de Defensa y del Ministerio del Interior,https://busquedas.elperuano.pe/dispositivo/NL/2356997-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356983-1,INTERIOR,RESOLUCION MINISTERIAL,N¯ 1867-2024-IN,Modifican art. 1 de la R.M. N¯ 1847-2024-IN que formaliz¢ ascensos al grado de Mayor de Armas de la Polic°a Nacional del Per£,https://busquedas.elperuano.pe/dispositivo/NL/2356983-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356985-1,INTERIOR,RESOLUCION MINISTERIAL,N¯ 1868-2024-IN,Modifican en parte el art°culo 2 de la R.M. N¯ 1846-2024-IN que formaliza el ascenso de Mayores de Servicios al grado de Comandante de Servicios de la Polic°a Nacional del Per£,https://busquedas.elperuano.pe/dispositivo/NL/2356985-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356570-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N¯ 381-2024-MIMP,Aprueban el Plan Operativo Institucional (POI) Anual 2024 Actualizado del Ministerio de la Mujer y Poblaciones Vulnerables,https://busquedas.elperuano.pe/dispositivo/NL/2356570-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356571-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N¯ 382-2024-MIMP,Aprueban el Plan Operativo Institucional (POI) 2025 consistente con el Presupuesto Institucional de Apertura (PIA) 2025 del Ministerio de la Mujer y Poblaciones Vulnerables,https://busquedas.elperuano.pe/dispositivo/NL/2356571-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356967-1,COMISION NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS,RESOLUCION,N¯ 000213-2024-DV-PE,Autorizan transferencia de recursos a favor de la Embajada de los Estados Unidos de AmÇrica en el Per£ para financiar la ejecuci¢n de la Actividad Transferencias para las Intervenciones de Reducci¢n de Cultivos con Fines Il°citos,https://busquedas.elperuano.pe/dispositivo/NL/2356967-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356687-1,SUPERINTENDENCIA DEL MERCADO DE VALORES,RESOLUCION,N¯ 013-2024-SMV/01,Establecen criterios razonables y objetivos para la determinaci¢n de los procedimientos administrativos sancionadores de alta complejidad,https://busquedas.elperuano.pe/dispositivo/NL/2356687-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356617-1,SUPERINTENDENCIA NACIONAL DE MIGRACIONES,RESOLUCION,N¯ 000211-2024-MIGRACIONES,Aprueban actualizaci¢n del Protocolo Gesti¢n de tr†mites vinculados al control migratorio con c¢digo M01.DRCM.PTL.004 versi¢n 02,https://busquedas.elperuano.pe/dispositivo/NL/2356617-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356833-1,SUPERINTENDENCIA NACIONAL DE MIGRACIONES,RESOLUCION,N¯ 000214-2024-MIGRACIONES,Autorizan transferencia al Registro Nacional de Identificaci¢n y Estado Civil ? RENIEC de 300 Registros (T°tulos) y 10434 expedientes del periodo comprendido entre 1940 ? 2019; contenidos en ciento treinta y ocho (138) cajas archiveras de la serie documental Hijos de Peruanos Nacidos en el Extranjero,https://busquedas.elperuano.pe/dispositivo/NL/2356833-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356645-1,SUPERINTENDENCIA NACIONAL DE SALUD,RESOLUCION,N¯ 237-2024-SUSALUD/S,Modifican la norma que regula la Obligaci¢n de las IAFAS de informar a la Superintendencia Nacional de Salud los Hechos Relevantes aprobada con Resoluci¢n de Superintendencia N¯ 045-2014-SUPERINTENDENCIA NACIONAL DE SALUD/S.,https://busquedas.elperuano.pe/dispositivo/NL/2356645-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356655-1,SUPERINTENDENCIA NACIONAL DE SALUD,RESOLUCION,N¯ 238-2024-SUSALUD/S,Delegan facultades en el (la) Gerente General en el (la) Director (a) General de la Oficina General de Administraci¢n en el (la) Director (a) General de la Oficina General de Gesti¢n de las Personas y en el (la) Director (a) General de la Oficina General de Planeamiento y Presupuesto de SUSALUD,https://busquedas.elperuano.pe/dispositivo/NL/2356655-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356673-1,SUPERINTENDENCIA NACIONAL DE SALUD,RESOLUCION,N¯ 239-2024-SUSALUD/S,Aprueban el Reglamento para la presentaci¢n de Informaci¢n Financiera de las Instituciones Administradoras de Fondos de Aseguramiento en Salud ? IAFAS,https://busquedas.elperuano.pe/dispositivo/NL/2356673-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356094-1,INSTITUCIONES EDUCATIVAS,RESOLUCION,N¯ 0564-2024,Aprueban el Cuadro para Asignaci¢n de Personal Provisional de la Universidad Nacional de San Agust°n de Arequipa,https://busquedas.elperuano.pe/dispositivo/NL/2356094-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356314-1,INSTITUCIONES EDUCATIVAS,RESOLUCION,N¯ 1501-2024,Autorizan transferencia financiera de la Universidad Nacional de San Agust°n de Arequipa a favor de la Contralor°a General de la Rep£blica,https://busquedas.elperuano.pe/dispositivo/NL/2356314-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356685-1,GOBIERNO REGIONAL DE ICA,ACUERDO,N¯ 061-2024-GORE-ICA,Aprueban la Reducci¢n de Marco Presupuestal de las fuentes de financiamiento 5 - Recursos Determinados Rubro 15 - Fondo de Compensaci¢n Regional,https://busquedas.elperuano.pe/dispositivo/NL/2356685-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356379-1,MUNICIPALIDAD DE LA MOLINA,Ordenanzas,N¯ 462/MDLM,Ordenanza que regula el comercio ambulatorio en espacios p£blicos en el distrito de La Molina,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1NjM3OS0xMjAyNDEyMjQ=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356431-1,MUNICIPALIDAD DE LA MOLINA,Ordenanzas,N¯ 463-MDLM,Aprueban el Plan de Desarrollo Econ¢mico Local 2024-2030 del distrito de La Molina,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1NjQzMS0xMjAyNDEyMjQ=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2353238-1,MUNICIPALIDAD DE SAN BARTOLO,Ordenanzas,N¯ 361-2024/MDSB y Acuerdo N¯ 454,Ordenanza que aprueba el rÇgimen tributario de los arbitrios de recolecci¢n de residuos s¢lidos barridos de calles y v°as p£blicas parques y jardines p£blicos y serenazgo para el a§o 2025,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1MzIzOC0xMjAyNDEyMjQ=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356293-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,DECRETO DE ALCALDIA,N¯ 024-2024-MSS,Prorrogan vigencia de la Ordenanza Nß 699-MSS que otorga incentivos tributarios por la regularizaci¢n de la Declaraci¢n Jurada Predial,https://busquedas.elperuano.pe/dispositivo/NL/2356293-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356301-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,DECRETO DE ALCALDIA,N¯ 025-2024-MSS,Prorrogan vigencia de la Ordenanza Nß 710-MSS que aprueba el RÇgimen de Saneamiento Tributario Especial,https://busquedas.elperuano.pe/dispositivo/NL/2356301-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356321-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,DECRETO DE ALCALDIA,N¯ 026-2024-MSS,Prorrogan vigencia de la Ordenanza N¯ 714-MSS Ordenanza que establece el Beneficio en el pago de Multas Administrativas,https://busquedas.elperuano.pe/dispositivo/NL/2356321-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2356525-1,MUNICIPALIDAD PROVINCIAL DEL CALLAO,ORDENANZA,N¯ 030-2024/MPC,Ordenanza que aprueba el RÇgimen Tributario de los Arbitrios Municipales de Limpieza P£blica (Barrido de Calles y Recolecci¢n de Residuos S¢lidos) Parques y Jardines y Serenazgo para el ejercicio 2025 en el Cercado del Callao,https://epdoc2.elperuano.pe/EpPo/VistaNLSE.asp?Referencias=MjM1NjUyNS0xMjAyNDEyMjQ=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2355712-1,MUNICIPALIDAD DE LA PUNTA,Ordenanzas,N¯ 011-2024-MDLP/AL y Acuerdo N¯ 110-2024 AC/MPC,Ordenanza que prorroga para el ejercicio 2025 la vigencia de la Ordenanza N¯ 010-2023-MDLP/AL que establece para el ejercicio 2024 la vigencia de los montos de las tasas de los arbitrios municipales del ejercicio 2023 reajustados con el ÷ndice de Precios al Consumidor acumulado a setiembre 2023,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1NTcxMi0xMjAyNDEyMjQ=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2355714-1,MUNICIPALIDAD DE LA PUNTA,Ordenanzas,N¯ 013-2024-MDLP/AL y Acuerdo N¯ 111-2024 AC/MPC,Ordenanza que prorroga para el ejercicio 2025 la vigencia de la Ordenanza N¯ 009-2023-MDLP/AL que establece montos por concepto de emisi¢n determinaci¢n distribuci¢n y liquidaci¢n del Impuesto Predial y de los Arbitrios Municipales correspondiente al Ejercicio Fiscal 2024,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1NTcxNC0xMjAyNDEyMjQ=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2024,2354654-1,MUNICIPALIDAD DE VENTANILLA,ORDENANZA,N¯ 011-2024/MDV y Acuerdo N¯ 108-2024 AC/MPC,Ordenanza Municipal que fija los montos por el servicio de derecho de emisi¢n mecanizada de actualizaci¢n de valores determinaci¢n de impuesto predial y arbitrios municipales y su distribuci¢n a domicilio correspondientes al ejercicio fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2354654-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356556-1,AMBIENTE,RESOLUCION MINISTERIAL,N¯ 00440-2024-MINAM,Disponen publicaci¢n de proyecto de Decreto Supremo que aprueba la Estrategia de Financiamiento Clim†tico para la implementaci¢n de las medidas de adaptaci¢n y mitigaci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2356556-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356562-1,CULTURA,RESOLUCION MINISTERIAL,N¯ 000448-2024-MC,Aprueban el Plan EstratÇgico Institucional (PEI) 2025 ? 2030 del Pliego 003 - Ministerio de Cultura,https://busquedas.elperuano.pe/dispositivo/NL/2356562-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356567-1,CULTURA,RESOLUCION MINISTERIAL,N¯ 000449-2024-MC,Aprueban el Plan Operativo Institucional (POI) Anual 2025 del Pliego 003: Ministerio de Cultura consistente con el Presupuesto Institucional de Apertura para el A§o Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2356567-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356555-1,CULTURA,RESOLUCION VICE MINISTERIAL,N¯ 000350-2024-VMPCIC/MC,Declaran Patrimonio Cultural de la Naci¢n a los Conocimientos tÇcnicas y pr†cticas asociadas a la elaboraci¢n de la alforja de la provincia de Chota en el departamento de Cajamarca,https://busquedas.elperuano.pe/dispositivo/NL/2356555-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356429-1,DEFENSA,RESOLUCION MINISTERIAL,N¯ 01751-2024-DE,Autorizan viaje de personal militar de la Fuerza AÇrea del Per£ a Colombia en misi¢n de estudios,https://busquedas.elperuano.pe/dispositivo/NL/2356429-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356561-1,DEFENSA,RESOLUCION MINISTERIAL,N¯ 01766-2024-DE,Autorizan viaje de TÇcnico Inspector de la Fuerza AÇrea del Per£ a EE.UU. en comisi¢n especial en el exterior,https://busquedas.elperuano.pe/dispositivo/NL/2356561-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356444-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION JEFATURAL,N¯ D000225-2024-MIDAGRI-SENASA-JN,Designan Directora General de la Oficina de Planificaci¢n y Desarrollo Institucional del Servicio Nacional de Sanidad Agraria,https://busquedas.elperuano.pe/dispositivo/NL/2356444-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356427-1,DESARROLLO E INCLUSI‡N SOCIAL,RESOLUCION,N¯ D000776-2024-MIDIS/PNAEQW-DE,Designan Jefe de la Unidad Territorial Lambayeque del Programa Nacional de Alimentaci¢n Escolar Qali Warma,https://busquedas.elperuano.pe/dispositivo/NL/2356427-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356546-1,"VIVIENDA, CONSTRUCCI‡N Y SANEAMIENTO",RESOLUCION MINISTERIAL,N¯ 473-2024-VIVIENDA,Modifican el Presupuesto Institucional para el A§o Fiscal 2024 del Pliego 037: Ministerio de Vivienda Construcci¢n y Saneamiento Unidad Ejecutora 001: Ministerio de Vivienda Construcci¢n y Saneamiento - Administraci¢n General,https://busquedas.elperuano.pe/dispositivo/NL/2356546-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2024,2356550-1,AUTORIDAD NACIONAL DEL SERVICIO CIVIL,RESOLUCION,N¯ 000206-2024-SERVIR-PE,Formalizan el acuerdo del Consejo Directivo de la Autoridad Nacional del Servicio Civil ? SERVIR adoptado en la Sesi¢n N¯ 16-2024-CD mediante el cual se aprueba el Cuadro de Puestos de la Entidad de la Procuradur°a General del Estado ? PGE,https://busquedas.elperuano.pe/dispositivo/NL/2356550-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
