FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20240916,2325229-1,ORGANISMO SUPERVISOR DE LA INVERSIoN EN ENERGiA Y MINERiA,RESOLUCION,No 170-2024-OS/CD,Resolucion de Consejo Directivo que declara fundado infundado y fundado en parte los extremos del petitorio del recurso de reconsideracion interpuesto por Contugas S.A.C contra la Resolucion No 155-2024-OS/CD mediante la cual se aprobaron el Saldo de la Cuenta de Promocion los Factores de Ajuste Tarifario y el valor de la Alicuota aplicables a la Tarifa de Distribucion de gas natural por red de ductos de la concesion de Ica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNWQlZCVkJWQjlXWVhZQlRNTEhZQkxIOVdfX1lYTEhMSFVOTEhTOExI,20240930
20240916,2325705-1,AUTORIDAD PORTUARIA NACIONAL,RESOLUCION,No 0073-2024-APN-DIR,Aprueban modificacion de la Habilitacion Portuaria solicitada por Refineria La Pampilla S.A.A. para la instalacion de valvulas breakaway valvulas de bola de accionamiento manual y estructuras metalicas para la proteccion y salvaguarda de la integridad de las Lineas Submarinas del Terminal Portuario Multiboyas No. 2,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNWQlZCVkJWQjlXWVhZQlRNTEhZQkxIOVdfX1VOWUJXVlVOTEhTOExI,20240930
20240916,2325224-1,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,RESOLUCION JEFATURAL,No 000140-2024/JNAC/RENIEC,Designan Jefe de la Oficina de Potencial Humano,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNWQlZCVkJWQjlXWVhZQlRNTEhZQkxIOVdfX1RNTEhMSFVOTEhTOExI,20240930
20240916,2325225-1,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,RESOLUCION JEFATURAL,No 000141-2024/JNAC/RENIEC,Designan Jefe de la Oficina de Comunicaciones y Prensa Jefe de la Unidad de Comunicaciones y Promocion de Servicios de la Oficina de Comunicaciones y Prensa y Jefe de la Unidad de Planificacion y Estadistica de la Oficina de Planificacion y Presupuesto,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNWQlZCVkJWQjlXWVhZQlRNTEhZQkxIOVdfX1VOTEhMSFVOTEhTOExI,20240930
20240916,2324884-1,SUPERINTENDENCIA DE BANCA  SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES,RESOLUCION,SBS No 03251-2024,Modifican el Titulo VII del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administracion de Fondos de Pensiones y dictan otras disposiciones,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNWQlZCVkJWQjlXWVhZQlRNTEhZQkxIOVdfX1RNWENYQ1RNTEhTOExI,20240930
20240916,2324265-1,MUNICIPALIDAD DE SANTA MARIA DEL MAR,DECRETO DE ALCALDIA,No 007-2024/MDSMM,Prorrogan vigencia de la Ordenanza No 008-2024-MDSMM que otorga beneficios tributarios a los contribuyentes del distrito de Santa Maria del Mar,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNWQlZCVkJWQjlXWVhZQlRNTEhZQkxIOVdfX1VOVkJMSFRNTEhTOExI,20240930
20240916,2325473-1,MUNICIPALIDAD DE VENTANILLA,ACUERDO,No 050-2024/MDV-CDV,Autorizan viaje de alcalde a Colombia en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNWQlZCVkJWQjlXWVhZQlRNTEhZQkxIOVdfX1M4V1ZUTVVOTEhTOExI,20240930
20240915,2324388-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 259-2024-MINCETUR,Autorizan viaje de representante de PROMPERu para participar en eventos a realizarse en Japon y en la Republica de Corea,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1hDWENTOFRNTEhTOExI,20240930
20240915,2324976-1,CULTURA,RESOLUCION DIRECTORAL,No 000141-2024-DGPA-VMPCIC/MC,Determinan la Proteccion Provisional del Bien Inmueble Prehispanico Sitio Arqueologico Huaca Santa Rosa ubicado en el distrito de San Martin de Porres en la provincia y departamento de Lima,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1ZCV1ZZWFRNTEhTOExI,20240930
20240915,2324985-1,CULTURA,RESOLUCION DIRECTORAL,No 000143-2024-DGPA-VMPCIC/MC,Determinan la Proteccion Provisional del Sitio Arqueologico Huaca La Inmaculada ubicado en el distrito de Pucala provincia de Chiclayo departamento de Lambayeque,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1VOWENZWFRNTEhTOExI,20240930
20240915,2324992-1,CULTURA,RESOLUCION DIRECTORAL,No 000142-2024-DGPA-VMPCIC/MC,Determinan la Proteccion Provisional del Paisaje Arqueologico Cerro El aguila Sector 1 y Sector 2 ubicado en el distrito de Oyotun provincia de Chiclayo departamento de Lambayeque,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX0xIWVhZWFRNTEhTOExI,20240930
20240915,2324748-1,CULTURA,RESOLUCION VICE MINISTERIAL,No 000271-2024-VMPCIC/MC,Declaran Patrimonio Cultural de la Nacion a un bien cultural mueble,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1hDVE1XVlRNTEhTOExI,20240930
20240915,2324787-1,CULTURA,RESOLUCION VICE MINISTERIAL,No 000272-2024-VMPCIC/MC,Declaran Patrimonio Cultural de la Nacion doscientos tres bienes culturales muebles,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1dWWENXVlRNTEhTOExI,20240930
20240915,2325131-1,DEFENSA,RESOLUCION MINISTERIAL,No 00976-2024-DE,Autorizan viaje de personal del Sector Defensa a Francia en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfXzlXUzg5V1VOTEhTOExI,20240930
20240915,2325221-1,DEFENSA,RESOLUCION MINISTERIAL,No 00983-2024-DE,Autorizan viaje de personal naval a Turquia en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfXzlXTEhMSFVOTEhTOExI,20240930
20240915,2325188-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION JEFATURAL,No D000143-2024-MIDAGRI-SENASA-JN,Disponen la creacion del Puesto de Control en el Terminal Portuario Multiproposito de Chancay ubicado en el distrito de Chancay provincia de Huaral departamento de Lima,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1hDWEM5V1VOTEhTOExI,20240930
20240915,2325189-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION JEFATURAL,No D000144-2024-MIDAGRI-SENASA-JN,Designan Director de la Subdireccion de Analisis de Riesgo y Vigilancia Epidemiologica de la Direccion de Sanidad Animal del Servicio Nacional de Sanidad Agraria,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1lYWEM5V1VOTEhTOExI,20240930
20240915,2325121-1,DESARROLLO E INCLUSIoN SOCIAL,RESOLUCION MINISTERIAL,No D000138-2024-MIDIS,Modifican la R.M No D000001-2024-MIDIS que delega facultades y atribuciones en diversos funcionarios del Ministerio de Desarrollo e Inclusion Social durante el ano 2024,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfXzlXTEg5V1VOTEhTOExI,20240930
20240915,2325202-1,EDUCACION,RESOLUCION,No 169-2024-MINEDU,Conforman Unidad Funcional para la Gestion y Ejecucion de Proyectos bajo la modalidad de Asociacion Publico Privada como unidad funcional no organica en la DIPLAN de la Direccion General de Infraestructura Educativa,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX0xIWUJMSFVOTEhTOExI,20240930
20240915,2325223-1,ENERGIA Y MINAS,DECRETO SUPREMO,No 016-2024-EM,Decreto Supremo que modifica el Contrato de Licencia para la Exploracion y Explotacion de Hidrocarburos en el Lote Z-1,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1M4TEhMSFVOTEhTOExI,20240930
20240915,2324608-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION,No D000178-2024-CONADIS-PRE,Aprueban la Guia Grafica de Fiscalizacion en Materia de Accesibilidad del Consejo Nacional para la Integracion de la Persona con Discapacidad - CONADIS,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1hDWUJWQlRNTEhTOExI,20240930
20240915,2325199-1,PRODUCE,RESOLUCION MINISTERIAL,No 00374-2024-PRODUCE,Disponen la publicacion del proyecto de Decreto Supremo que aprueba el Reglamento de Ordenamiento Pesquero del recurso anguila (Ophichthus remiger) asi como de su Exposicion de Motivos,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1lYWVg5V1VOTEhTOExI,20240930
20240915,2325200-1,PRODUCE,RESOLUCION MINISTERIAL,No 00375-2024-PRODUCE,Disponen la publicacion del proyecto de Decreto Supremo que modifica el articulo 10 del Reglamento de la Ley General de Acuicultura aprobado por Decreto Supremo No 003-2016-PRODUCE y su exposicion de motivos,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1lCWUJMSFVOTEhTOExI,20240930
20240915,2325201-1,PRODUCE,RESOLUCION MINISTERIAL,No 00373-2024-PRODUCE,Establecen veda reproductiva del recurso pejerrey a nivel nacional prohibiendo su extraccion transporte procesamiento comercializacion y/o almacenamiento,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfXzlXWUJMSFVOTEhTOExI,20240930
20240915,2324717-1,RELACIONES EXTERIORES,RESOLUCION MINISTERIAL,No 0696-2024-RE,Autorizan viaje de funcionaria diplomatica a la Confederacion Suiza en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1dWOVdXVlRNTEhTOExI,20240930
20240915,2324982-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,No 521-2024-MTC/01.03,Otorgan a la empresa ANDES MOBILE S.A.C. Concesion unica para la prestacion de servicios publicos de telecomunicaciones en area que comprende todo el territorio de la Republica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX0xIWENZWFRNTEhTOExI,20240930
20240915,2324994-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,No 522-2024-MTC/01.02,Autorizan viaje de inspectores de la Direccion General de Aeronautica Civil a Chile en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1RNWVhZWFRNTEhTOExI,20240930
20240915,2325219-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,No 532-2024-MTC/01.03,Disponen la publicacion del proyecto de Resolucion Ministerial que modifica la Resolucion Ministerial No 358-2003-MTC/03 que aprueba las Normas Tecnicas del Servicio de Radiodifusion,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1lYOVdMSFVOTEhTOExI,20240930
20240915,2324773-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION VICE MINISTERIAL,No 0119-2024-MTC/03,Modifican la Resolucion Viceministerial No 345-2005-MTC/03 que aprueba los Planes de Canalizacion y Asignacion de Frecuencias del Servicio de Radiodifusion por Television en VHF para distintas localidades del departamento de Puno,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1M4V1ZXVlRNTEhTOExI,20240930
20240915,2325222-1,DESPACHO PRESIDENCIAL,RESOLUCION,No 000041-2024-DP/SG,Designan Ejecutiva de la Direccion de Comunicacion Estrategica e Imagen Institucional de la Secretaria de Comunicacion Estrategica y Prensa del Despacho Presidencial,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX0xITEhMSFVOTEhTOExI,20240930
20240915,2325203-1,SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS  CARGA Y MERCANCIAS,RESOLUCION,No D000061-2024-SUTRAN-CD,Designan Subgerente de la Subgerencia de Procedimientos de Servicios de Transporte y de Pesos y Medidas de la Gerencia de Procedimientos y Sanciones de la SUTRAN,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1M4WUJMSFVOTEhTOExI,20240930
20240915,2325204-1,SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS  CARGA Y MERCANCIAS,RESOLUCION,No D000063-2024-SUTRAN-CD,Designan Jefe de la Unidad de Abastecimiento de la Oficina de Administracion de la SUTRAN,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNVTlVOVU5VTjlXWVhZQlRNTEhZQkxIOVdfX1RNWUJMSFVOTEhTOExI,20240930
