FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20240823,2317819-1,VIVIENDA  CONSTRUCCIoN Y SANEAMIENTO,RESOLUCION MINISTERIAL,No 285-2024-VIVIENDA,Disponen la publicacion del proyecto de Resolucion Ministerial que modifica la Norma Tecnica GH.020 Componentes de Diseno Urbano del Reglamento Nacional de Edificaciones aprobada por el Decreto Supremo No 011-2006-VIVIENDA modificada por el Decreto Supremo No 006-2011-VIVIENDA y del texto de la propuesta de modificacion de la citada Norma Tecnica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1lYOVdYQ1dWOVdTOExI,20240831
20240823,2317891-1,VIVIENDA  CONSTRUCCIoN Y SANEAMIENTO,RESOLUCION MINISTERIAL,No 286-2024-VIVIENDA,Aprueban trigesima convocatoria del ano 2024 para el otorgamiento del Bono de Arrendamiento de Vivienda para Emergencias en atencion al Estado de Emergencia declarado por el Decreto Supremo No 073-2024-PCM,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfXzlXWVhYQ1dWOVdTOExI,20240831
20240823,2318286-1,BIBLIOTECA NACIONAL DEL PERU,RESOLUCION JEFATURAL,No 000103-2024-BNP,Designan Directora de la Direccion del Acceso y Promocion de la Informacion,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1ZCWENMSFhDOVdTOExI,20240831
20240823,2318069-1,COMISION NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS,RESOLUCION,No 000165-2024-DV-PE,Autorizan transferencia financiera a favor de la Contraloria General de la Republica,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1lYVkJZQlhDOVdTOExI,20240831
20240823,2318063-1,INSTITUTO PERUANO DEL DEPORTE,RESOLUCION,No 000089-2024-P/IPD,Delegan facultades y atribuciones en diversas unidades de organizacion del Instituto Peruano del Deporte,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1M4VkJZQlhDOVdTOExI,20240831
20240823,2317415-1,ORGANISMO SUPERVISOR DE LA INVERSIoN EN INFRAESTRUCTURA DE TRANSPORTE DE USO PuBLICO,RESOLUCION,No 0054-2024-PD-OSITRAN,Aprueban el factor de productividad aplicable a los servicios regulados en el Terminal Portuario de Paita administrado por Terminales Portuarios Euroandinos Paita S.A.,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1VOOVdUTVdWOVdTOExI,20240831
20240823,2317026-1,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,RESOLUCION,No 00029-2024-TA/OSIPTEL,Declaran fundado en parte recurso de apelacion interpuesto por VIETTEL PERu S.A.C. contra la Resolucion No 0145-2024-GG/OSIPTEL,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1ZCTEhZQldWOVdTOExI,20240831
20240823,2317288-1,SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,RESOLUCION,No 00048-2024-SUNASS-CD,Declaran infundado recurso de reconsideracion interpuesto por EMAPA-Y S.R.LTDA. contra la Resolucion de Consejo Directivo No 040-2024-SUNASS-CD,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1hDWENMSFdWOVdTOExI,20240831
20240823,2317292-1,SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,RESOLUCION,No 00049-2024-SUNASS-CD,Aprueban formula tarifaria estructura tarifaria y metas de gestion asi como los costos maximos de las unidades de medida de las actividades requeridas para determinar el precio de los servicios colaterales que se aplican a EPS EMSAPA CALCA S.A. para el periodo regulatorio 2025-2027,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX0xIWVhMSFdWOVdTOExI,20240831
20240823,2317297-1,SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,RESOLUCION,No 00050-2024-SUNASS-CD,Apueban el nuevo porcentaje que EPS EMSAPA CALCA S.A. debera destinar al Fondo de Inversiones hasta el inicio del siguiente periodo regulatorio,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1dWWVhMSFdWOVdTOExI,20240831
20240823,2318090-1,SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD  ARMAS  MUNICIONES Y EXPLOSIVOS DE USO CIVIL,RESOLUCION,No 05463-2024-SUCAMEC,Aprueban el Texto Integrado del Reglamento de Organizacion y Funciones de la SUCAMEC,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1lCWVhZQlhDOVdTOExI,20240831
20240823,2318025-1,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,RESOLUCION,No 00118-2024-SUNARP/SN,Aprueban la Directiva que regula la presentacion electronica tramite e inscripcion del titulo conformado por el parte judicial con firma digital,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1VOTEhZQlhDOVdTOExI,20240831
20240823,2310172-1,BANCO CENTRAL DE RESERVA,RESOLUCION,No 0031-2024-BCRP-N,Autorizan mision en el exterior de Especialista en Programa Monetario de la Gerencia de Politica Monetaria para participar en curso a realizarse en Espana,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX0xIV1Y5V1lCOVdTOExI,20240831
20240823,2318156-1,CONTRALORIA GENERAL DE LA REPUBLICA,RESOLUCION,No 491-2024-CG,Autorizan viaje de Directora General de la Escuela Nacional de Control a Chile en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1ZCVU45V1hDOVdTOExI,20240831
20240823,2317999-1,INSTITUCIONES EDUCATIVAS,FE DE ERRATA,Res. No 005-2023-UNU-AU-R,FE DE ERRATA,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1lYWVhZWFdWOVdTOExI,20240831
20240823,2317380-1,INSTITUCIONES EDUCATIVAS,RESOLUCION,No 143-2024-UNTELS-CU,Autorizan viaje de docente de la Universidad Nacional Tecnologica de Lima Sur a los EE.UU. en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNTOFM4UzhTOExIWENZQlRNTEhZQkxIOVdfX1lCWENTOFdWOVdTOExI,20240831
